nationality	time_on_page	layer	adapted_to_nationality	avatar_pictures_shown	manipulation_lev	stories_read	stories_read_dichotomized	stories_rated	stories_rated_dichotomized	comments_written	comments_written_dichotomized	stories_written	stories_written_dichotomized	avatars_clicked	avatars_clicked_dichotomized	newsletter	registered	photo
MX	20.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	9.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	191.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	16.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	9.0	symbols	TRUE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	41.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	49.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	symbols	TRUE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	5994.0	ugc	NEUTRAL	FALSE	ugc_ne	43	TRUE	3	TRUE	19	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1219.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	1	TRUE	FALSE	FALSE	FALSE
MX	39.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	25.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	560.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	20.0	ugc	FALSE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	symbols	TRUE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	26.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	symbols	FALSE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	56.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	70.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	47.0	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	19.0	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	530.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	19.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	61.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	45.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	4.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	32.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	19.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	50.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	105.0	symbols	TRUE	FALSE	symbols_es	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	symbols	TRUE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	231.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	141.0	ugc	NEUTRAL	FALSE	ugc_ne	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	331.0	symbols	FALSE	FALSE	symbols_es	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1678.0	dialect	TRUE	FALSE	dialect_mx	1	TRUE	1	TRUE	0	FALSE	1	TRUE	0	FALSE	FALSE	TRUE	FALSE
MX	39.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	51.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	61.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	2	TRUE	FALSE	FALSE	FALSE
MX	325.0	symbols	NEUTRAL	FALSE	symbols_ne	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	39.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	121.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	81.0	symbols	FALSE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1874.0	ugc	NEUTRAL	FALSE	ugc_ne	3	TRUE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	139.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE
MX	10.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	109.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	symbols	FALSE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	14.0	symbols	TRUE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	60.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	15.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	symbols	TRUE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	484.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	68.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	161.0	symbols	TRUE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	1	TRUE	FALSE	FALSE	FALSE
MX	291.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1200.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	120.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	77.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	symbols	FALSE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	60.0	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	8.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	7.0	symbols	FALSE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	29.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	109.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	159.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	71.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	33.0	symbols	TRUE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	1	TRUE	FALSE	FALSE	FALSE
MX	20.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	41.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	symbols	TRUE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	37.0	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	21.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1572.0	symbols	TRUE	FALSE	symbols_mx	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	9.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	9.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	151.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	179.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	60.0	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	133.0	ugc	TRUE	FALSE	ugc_mx	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	271.0	ugc	TRUE	FALSE	ugc_mx	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	413.0	dialect	NEUTRAL	FALSE	dialect_ne	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	78.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	dialect	TRUE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	900.0	ugc	FALSE	FALSE	ugc_es	5	TRUE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	220.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	50.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	40.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	60.0	symbols	FALSE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	80.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	94.0	symbols	TRUE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	50.0	ugc	TRUE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	80.0	ugc	FALSE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	11.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	dialect	FALSE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	dialect	TRUE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	60.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1996.0	ugc	TRUE	FALSE	ugc_mx	2	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	91.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	224.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	60.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	189.0	dialect	NEUTRAL	FALSE	dialect_ne	2	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	29.0	symbols	TRUE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	396.0	ugc	FALSE	FALSE	ugc_mx	1	TRUE	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	82.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	71.0	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	31.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	222.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	symbols	TRUE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	symbols	TRUE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	822.0	symbols	NEUTRAL	FALSE	symbols_ne	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	12.0	symbols	FALSE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	111.0	symbols	FALSE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	340.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE
MX	44.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	1	TRUE	FALSE	FALSE	FALSE
MX	14.0	symbols	FALSE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	39.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	257.0	symbols	FALSE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	60.0	dialect	FALSE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	20.0	ugc	FALSE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	134.0	symbols	FALSE	FALSE	symbols_es	0	FALSE	1	TRUE	0	FALSE	0	FALSE	1	TRUE	TRUE	FALSE	FALSE
ES	NA	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	60.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	29.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	60.0	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	95.0	dialect	FALSE	FALSE	dialect_es	1	TRUE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	9.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	109.0	symbols	TRUE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	ugc	FALSE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	9.0	ugc	NEUTRAL	FALSE	ugc_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	160.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	54.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	1	TRUE	0	FALSE	0	FALSE	1	TRUE	FALSE	FALSE	FALSE
MX	NA	dialect	FALSE	FALSE	dialect_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	39.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	39.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	384.0	dialect	FALSE	FALSE	dialect_es	1	TRUE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	symbols	FALSE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	89.0	ugc	TRUE	FALSE	ugc_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	569.0	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	9.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	21.0	dialect	TRUE	FALSE	dialect_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	21.0	dialect	NEUTRAL	FALSE	dialect_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	64.0	symbols	NEUTRAL	FALSE	symbols_ne	0	FALSE	0	FALSE	0	FALSE	0	FALSE	1	TRUE	FALSE	FALSE	FALSE
ES	9.0	symbols	FALSE	FALSE	symbols_mx	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	130.0	ugc	FALSE	FALSE	ugc_es	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	932.0	symbols	FALSE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	1	TRUE	0	FALSE	FALSE	TRUE	FALSE
MX	150.0	symbols	FALSE	FALSE	symbols_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	21.0	ugc	FALSE	FALSE	ugc_es	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
